air_temp_set_1,relative_humidity_set_1,dew_point_temperature_set_1d,road_temp_set_1,wind_speed_set_1,label
-4.2,92.0,-5.318,,2.962666667,Snow
-4.733333333,91.93333333,-5.856,,3.572666667,Snow
-4.933333333,91.86666667,-6.064,,3.796,Snow
-5.0,91.26666667,-6.22,,3.628666667,Snow
-5.0,91.33333333,-6.21,,3.278,Snow
-5.0,91.66666667,-6.16,,3.074666667,Snow
-5.0,91.46666667,-6.19,,2.334,Snow
-4.933333333,91.13333333,-6.174,,2.5,Snow
-4.933333333,91.26666667,-6.154,,2.537333333,Snow
-4.4,91.13333333,-5.646,,3.166,Wet
-4.266666667,91.33333333,-5.484,,3.204666667,Snow
-4.2,91.33333333,-5.418,,2.906666667,Snow
-3.8,91.26666667,-5.032,,2.888666667,Snow
-3.0,91.4,-4.22,,2.092666667,Snow
-2.933333333,91.46666667,-4.144,,1.428,Snow
-2.933333333,91.4,-4.154,,1.834,Snow
-2.333333333,91.2,-3.59,,1.39,Snow
-2.0,91.26666667,-3.25,,1.128666667,Snow
-2.0,90.73333333,-3.33,,1.091333333,Snow
-2.0,90.86666667,-3.31,,1.65,Snow
-2.0,89.33333333,-3.54,,1.520666667,Snow
-2.0,87.73333333,-3.788666667,,3.276666667,Snow
-2.733333333,90.26666667,-4.126666667,,5.427333333,Snow
-2.933333333,90.06666667,-4.354,,4.242666667,Snow
-3.0,88.8,-4.610666667,,4.332666667,Snow
-3.266666667,86.4,-5.240666667,,4.168,Snow
-4.0,87.73333333,-5.76,,4.516666667,Snow
-4.0,88.42857143,-5.655714286,,3.834,Snow
-4.0,88.8,-5.6,,3.48,Snow
-4.2,90.33333333,-5.568,,4.314,Snow
-4.866666667,90.93333333,-6.138,,4.148666667,Snow
-4.933333333,90.26666667,-6.304,,4.111333333,Snow
-4.933333333,90.86666667,-6.214,,4.406,Snow
-4.533333333,91.13333333,-5.778,,5.037333333,Snow
-4.333333333,90.73333333,-5.64,,5.704666667,Snow
-4.933333333,88.86666667,-6.510666667,,6.241333333,Snow
-4.933333333,83.73333333,-7.295333333,,6.758,Snow
-5.0,80.13333333,-7.934666667,,5.85,Snow
-5.0,78.6,-8.189333333,,7.112,Snow
-5.2,80.46666667,-8.076,,5.628666667,Snow
-5.0,77.13333333,-8.438,,8.074,Snow
-5.0,74.73333333,-8.845333333,,8.574666667,Snow
-5.066666667,75.33333333,-8.808,,7.888666667,Snow
-5.0,72.33333333,-9.270666667,,10.5,Snow
-4.333333333,68.0,-9.424,,11.538,Snow
-4.733333333,70.4,-9.364666667,,11.61066667,Snow
-4.0,68.13333333,-9.074666667,,12.25933333,Snow
-4.066666667,70.86666667,-8.632,,13.53733333,Snow
-4.533333333,72.6,-8.769333333,,15.01933333,Snow
-4.066666667,72.53333333,-8.328666667,,13.278,Snow
-4.0,70.26666667,-8.678666667,,11.88666667,Snow
-4.0,67.0,-9.294,,12.686,Snow
-4.066666667,65.93333333,-9.564,,12.35133333,Snow
-4.6,65.93333333,-10.07266667,,10.53733333,Snow
-4.0,64.0,-9.882,,12.834,Snow
-3.333333333,61.2,-9.824666667,,12.818,Snow
-2.666666667,58.0,-9.884,,13.20333333,Snow
-2.0,56.06666667,-9.694666667,,12.59266667,Snow
-1.266666667,54.66666667,-9.333333333,,12.778,Snow
-1.0,53.73333333,-9.304666667,,14.14866667,Snow
-0.2,49.66666667,-9.58,,11.88733333,Dry
0.066666667,45.6,-10.41266667,,10.834,Dry
0.733333333,44.0,-10.26333333,,9.203333333,Ice
1.4,42.53333333,-10.088,,7.129333333,Ice
1.8,40.13333333,-10.49533333,,4.147333333,Ice
3.066666667,31.2,-12.50466667,,7.296666667,Wet
3.2,30.66666667,-12.59333333,,9.054666667,Wet
3.6,30.33333333,-12.36866667,,5.722,Wet
4.0,29.0,-12.57,,5.28,Wet
4.142857143,32.0,-11.22428571,,3.134285714,Wet
3.2,36.4,-10.43866667,,3.48,Wet
4.066666667,32.2,-11.21466667,,8.594,Wet
3.0,35.6,-10.90933333,,6.76,Wet
2.4,41.26666667,-9.563333333,,2.554666667,Ice
0.666666667,53.6,-7.917333333,,2.649333333,Snow
0.0,58.86666667,-7.179333333,,1.961333333,Snow
-0.466666667,59.93333333,-7.384,,2.741333333,Snow
-1.0,60.33333333,-7.800666667,,1.979333333,Snow
-0.466666667,56.73333333,-8.106,,1.613333333,Snow
0.0,51.8,-8.845333333,,2.592666667,Snow
0.0,48.4,-9.714666667,,3.759333333,Dry
0.066666667,47.26666667,-9.957333333,,3.629333333,Dry
-0.533333333,48.13333333,-10.28066667,,4.352666667,Dry
-0.933333333,50.46666667,-10.042,,4.516666667,Dry
-0.933333333,50.86666667,-9.941333333,,5.684,Dry
-0.8,49.33333333,-10.20933333,,8.074666667,Dry
-0.933333333,50.93333333,-9.924666667,,8.222666667,Dry
-1.466666667,54.0,-9.689333333,,7.704,Snow
-2.666666667,61.86666667,-9.057333333,,6.239333333,Snow
-1.866666667,60.0,-8.693333333,,7.592666667,Snow
-2.266666667,62.86666667,-8.465333333,,6.48,Snow
-2.533333333,63.6,-8.573333333,,5.703333333,Snow
-2.066666667,57.93333333,-9.346,,7.241333333,Snow
-1.466666667,54.4,-9.582666667,,8.315333333,Snow
-2.533333333,60.46666667,-9.270666667,,6.739333333,Snow
-3.933333333,74.66666667,-7.826,,6.942666667,Snow
-3.6,75.53333333,-7.352,,8.146666667,Snow
-3.0,69.86666667,-7.794,,9.778,Snow
-2.933333333,68.13333333,-8.052,,10.18533333,Snow
-2.933333333,69.2,-7.855333333,,10.94266667,Snow
-3.0,71.0,-7.581333333,,11.44333333,Snow
-3.266666667,72.13333333,-7.632,,12.056,Snow
-3.0,70.0,-7.767333333,,11.50066667,Snow
-2.133333333,69.4,-7.046,,9.000666667,Snow
-2.0,69.53333333,-6.897333333,,7.148666667,Snow
-1.4,65.73333333,-7.060666667,,8.668,Snow
-0.133333333,57.53333333,-7.61,,6.758666667,Snow
0.2,56.53333333,-7.526,,6.090666667,Snow
2.066666667,47.4,-8.096666667,,6.536,Wet
3.066666667,42.73333333,-8.51,,7.499333333,Wet
3.466666667,39.6,-9.124,,8.425333333,Wet
4.066666667,39.2,-8.715333333,,7.962666667,Wet
4.666666667,37.33333333,-8.801333333,,7.389333333,Wet
5.0,36.13333333,-8.926666667,,7.184666667,Wet
5.6,34.06666667,-9.147333333,,7.742,Wet
6.133333333,31.26666667,-9.765333333,,7.537333333,Wet
6.066666667,30.66666667,-10.068,,8.279333333,Wet
5.733333333,33.8,-9.182666667,,6.611333333,Wet
5.066666667,39.06666667,-7.89,,5.166666667,Wet
3.8,45.4,-7.051333333,,6.13,Wet
2.533333333,52.93333333,-6.213333333,,5.834,Ice
1.266666667,58.6,-6.049333333,,4.11,Wet
0.133333333,62.06666667,-6.359333333,,4.516666667,Snow
0.0,63.0,-6.29,,4.296666667,Snow
0.066666667,61.33333333,-6.576666667,,4.944,Snow
0.066666667,60.53333333,-6.75,,4.962666667,Snow
0.066666667,60.8,-6.690666667,,4.906666667,Snow
0.066666667,60.46666667,-6.764,,5.354,Snow
-0.733333333,63.0,-6.982,,5.037333333,Snow
-0.933333333,65.26666667,-6.703333333,,5.556,Snow
-1.066666667,68.06666667,-6.282666667,,4.833333333,Snow
-1.866666667,71.06666667,-6.478,,4.498666667,Snow
-1.933333333,72.8,-6.222,,4.609333333,Snow
-1.933333333,73.0,-6.186,,4.627333333,Snow
-2.2,74.4,-6.192,,5.518666667,Snow
-2.933333333,76.4,-6.552666667,,4.019333333,Snow
-3.0,77.46666667,-6.432666667,,1.462666667,Snow
-3.0,76.26666667,-6.642,,1.222,Snow
-2.8,73.73333333,-6.894666667,,1.63,Snow
-1.6,66.86666667,-7.04,,2.127333333,Snow
-2.066666667,67.46666667,-7.364666667,,1.962666667,Snow
-0.6,57.86666667,-7.968666667,,1.742,Snow
-0.533333333,55.0,-8.584,,2.482,Snow
0.866666667,46.66666667,-9.390666667,,2.370666667,Snow
1.066666667,43.26666667,-10.16533333,,1.537333333,Ice
1.8,38.53333333,-10.976,,2.964666667,Ice
2.066666667,37.2,-11.174,,3.591333333,Ice
1.6,39.06666667,-10.98933333,,3.628666667,Ice
2.133333333,35.93333333,-11.554,,3.647333333,Ice
2.066666667,38.8,-10.65533333,,2.741333333,Ice
2.533333333,38.46666667,-10.35133333,,2.852,Ice
2.866666667,39.33333333,-9.762,,2.389333333,Ice
3.133333333,39.93333333,-9.335333333,,2.482666667,Wet
4.533333333,34.2,-10.044,,2.834666667,Wet
6.066666667,30.6,-10.17466667,,3.204,Wet
7.333333333,27.6,-10.30333333,,5.537333333,Wet
8.533333333,23.0,-11.57666667,,6.462666667,Wet
9.0,21.8,-11.83266667,,7.444,Wet
9.066666667,22.06666667,-11.62066667,,8.723333333,Wet
9.133333333,21.46666667,-11.90666667,,7.741333333,Wet
9.066666667,20.4,-12.59533333,,8.981333333,Wet
9.733333333,19.6,-12.528,,8.13,Wet
9.866666667,19.73333333,-12.32933333,,8.204666667,Wet
9.8,19.73333333,-12.38533333,,8.312666667,Wet
9.8,19.66666667,-12.42733333,,8.962666667,Wet
9.733333333,20.13333333,-12.196,,8.814666667,Wet
8.866666667,24.0,-10.77266667,,7.463333333,Wet
7.4,30.4,-9.038666667,,5.65,Wet
6.066666667,37.26666667,-7.594,,4.72,Wet
4.666666667,43.66666667,-6.771333333,,3.296,Wet
3.8,47.06666667,-6.576,,2.555333333,Wet
4.266666667,46.53333333,-6.298666667,,2.388,Wet
4.666666667,43.46666667,-6.929333333,,2.794666667,Wet
4.8,40.13333333,-7.784666667,,2.610666667,Wet
3.533333333,46.13333333,-7.085333333,,2.13,Wet
4.266666667,42.13333333,-7.607333333,,2.797333333,Wet
4.133333333,42.2,-7.704666667,,2.592,Wet
3.866666667,42.2,-7.940666667,,5.24,Wet
3.0,40.06666667,-9.396,,4.926666667,Wet
2.533333333,40.8,-9.584666667,,4.166666667,Ice
3.066666667,39.46666667,-9.526,,5.704,Wet
3.4,37.2,-9.984,,6.072666667,Wet
3.066666667,36.4,-10.55133333,,5.666,Wet
2.8,38.0,-10.25,,5.278,Ice
2.6,38.53333333,-10.25466667,,5.777333333,Ice
2.066666667,40.13333333,-10.21666667,,5.758,Ice
2.066666667,40.26666667,-10.17466667,,6.239333333,Ice
1.733333333,41.6,-10.06266667,,5.724,Ice
1.066666667,44.46666667,-9.814,,5.65,Ice
0.933333333,45.66666667,-9.596666667,,7.649333333,Ice
0.066666667,48.53333333,-9.617333333,,6.927333333,Dry
0.066666667,53.53333333,-8.352666667,,7.371333333,Snow
0.0,54.2,-8.252666667,,7.240666667,Snow
0.0,55.4,-7.969333333,,7.797333333,Snow
0.0,58.0,-7.372666667,,7.203333333,Snow
-0.066666667,60.53333333,-6.876,,7.834,Snow
-0.666666667,62.33333333,-7.059333333,,7.740666667,Snow
-0.933333333,64.8,-6.799333333,,7.518666667,Snow
-1.0,66.66666667,-6.486666667,,6.612666667,Snow
-0.933333333,67.73333333,-6.217333333,,7.554666667,Snow
-0.533333333,67.73333333,-5.839333333,,5.942666667,Snow
0.333333333,63.86666667,-5.792,,5.168,Wet
0.6,61.73333333,-5.986,,5.166666667,Wet
1.066666667,60.06666667,-5.904666667,,5.592666667,Wet
1.666666667,57.86666667,-5.840666667,,6.278666667,Wet
1.733333333,56.73333333,-6.037333333,,7.055333333,Wet
1.6,56.06666667,-6.316666667,,6.925333333,Wet
1.533333333,56.53333333,-6.272,,5.740666667,Wet
1.066666667,64.26666667,-5.024,,6.462666667,Wet
0.266666667,72.66666667,-4.14,,6.315333333,Wet
0.0,77.53333333,-3.51,,7.222,Snow
0.0,79.53333333,-3.160666667,,6.963333333,Snow
0.466666667,71.8,-4.099333333,,7.814666667,Wet
0.533333333,66.0,-5.162666667,,8.536666667,Wet
0.133333333,71.0,-4.568666667,,7.036666667,Snow
0.066666667,69.86666667,-4.850666667,,6.517333333,Snow
0.0,65.26666667,-5.819333333,,5.888,Snow
0.066666667,67.0,-5.407333333,,4.648666667,Wet
-0.4,70.6,-5.163333333,,3.963333333,Snow
-1.733333333,79.0,-4.947333333,,4.666,Snow
-2.866666667,86.0,-4.912666667,,4.278,Snow
-2.933333333,87.0,-4.823333333,,4.499333333,Snow
-2.933333333,86.66666667,-4.874666667,,4.334666667,Snow
-3.0,87.53333333,-4.804666667,,5.315333333,Snow
-3.0,88.53333333,-4.65,,4.926666667,Snow
-3.133333333,89.26666667,-4.672,,6.759333333,Snow
-3.933333333,89.46666667,-5.434,,7.350666667,Snow
-3.933333333,89.73333333,-5.394,,6.574,Snow
-3.933333333,89.33333333,-5.454,,6.37,Snow
-4.0,90.53333333,-5.34,,6.999333333,Snow
-4.0,91.0,-5.27,,6.204,Snow
-4.0,91.06666667,-5.26,,6.13,Snow
-4.0,91.2,-5.24,,5.446,Snow
-4.133333333,91.06666667,-5.392,,5.409333333,Snow
-4.866666667,91.2,-6.098,,5.370666667,Snow
-4.866666667,92.0,-5.978,,4.814666667,Snow
-4.933333333,92.0,-6.044,,5.982,Snow
-5.0,91.53333333,-6.18,,6.203333333,Snow
-5.0,91.2,-6.23,,6.036666667,Snow
-5.0,91.0,-6.26,,5.705333333,Snow
-5.0,91.0,-6.26,,5.111333333,Snow
-5.0,91.0,-6.26,,2.981333333,Snow
-5.6,90.26666667,-6.958,,5.111333333,Snow
-5.933333333,88.6,-7.534,,5.000666667,Snow
-5.666666667,86.8,-7.543333333,,5.018666667,Snow
-5.666666667,86.8,-7.543333333,,4.814,Snow
-5.933333333,86.93333333,-7.784666667,,4.982666667,Snow
-5.333333333,86.13333333,-7.316666667,,4.61,Snow
-5.0,84.53333333,-7.234666667,,4.371333333,Snow
-4.666666667,83.06666667,-7.138,,2.628666667,Snow
-4.0,81.4,-6.756,,2.518666667,Snow
-3.6,79.2,-6.725333333,,3.094,Snow
-3.0,76.2,-6.654666667,,4.797333333,Snow
-3.0,75.2,-6.828,,4.87,Snow
-2.666666667,72.93333333,-6.912,,4.740666667,Snow
-2.266666667,71.06666667,-6.864,,4.222666667,Snow
-2.0,68.33333333,-7.126,,2.76,Snow
-1.933333333,68.06666667,-7.111333333,,2.908,Snow
-1.933333333,70.46666667,-6.656,,4.036666667,Snow
-1.6,67.13333333,-6.981333333,,2.89,Snow
-0.933333333,60.66666667,-7.673333333,,2.962666667,Snow
-0.933333333,62.4,-7.298666667,,4.038,Snow
-1.0,66.4,-6.540666667,,3.203333333,Snow
-0.933333333,64.53333333,-6.854,,4.277333333,Snow
-1.333333333,66.93333333,-6.754666667,,4.831333333,Snow
-1.933333333,69.0,-6.934,,4.370666667,Snow
-2.0,72.4,-6.359333333,,4.223333333,Snow
-2.0,73.26666667,-6.202,,5.739333333,Snow
-2.733333333,76.46666667,-6.346666667,,5.257333333,Snow
-3.066666667,74.26666667,-7.058666667,,6.334666667,Snow
-3.933333333,72.06666667,-8.284,,7.038666667,Snow
-4.866666667,73.8,-8.878,,7.406,Snow
-5.0,71.33333333,-9.448,,9.386666667,Snow
-5.0,66.2,-10.40466667,,10.48266667,Snow
-5.333333333,65.53333333,-10.85266667,,11.038,Slush
-5.2,63.86666667,-11.05133333,,11.48133333,Slush
-5.133333333,58.86666667,-12.01866667,,14.33466667,Slush
-5.0,56.0,-12.52,,16.262,Slush
-5.0,56.13333333,-12.48933333,,13.242,Slush
-5.0,56.2,-12.47333333,,10.796,Slush
-4.066666667,53.53333333,-12.21066667,,11.09266667,Slush
-3.933333333,54.4,-11.88733333,,9.945333333,Slush
-4.666666667,57.6,-11.854,,8.5,Slush
-4.133333333,57.73333333,-11.324,,13.334,Slush
-4.0,61.0,-10.49866667,,16.298,Snow
-3.866666667,61.86666667,-10.19066667,,19.05733333,Snow
-3.2,62.53333333,-9.42,,14.01933333,Snow
-3.933333333,65.46666667,-9.528,,17.83466667,Snow
-3.933333333,66.6,-9.307333333,,16.298,Snow
-3.933333333,66.2,-9.386,,15.42666667,Snow
-3.8,66.13333333,-9.271333333,,18.37266667,Snow
-3.266666667,64.86666667,-9.011333333,,17.076,Snow
-3.133333333,62.66666667,-9.328,,15.688,Snow
-3.0,62.2,-9.298,,13.37066667,Snow
-3.0,63.8,-8.97,,11.96333333,Snow
-2.466666667,62.4,-8.752,,14.89133333,Snow
-2.533333333,65.0,-8.308666667,,16.07666667,Snow
-3.333333333,75.86666667,-7.059333333,,14.20533333,Snow
-3.133333333,80.06666667,-6.16,,13.94533333,Snow
-1.8,64.8,-7.644,,14.466,Snow
-2.4,62.06666667,-8.763333333,,14.83466667,Snow
-2.266666667,62.93333333,-8.484,,14.13066667,Snow
-2.6,58.6,-9.892666667,,12.37,Snow
-2.933333333,46.46666667,-12.924,,13.48133333,Slush
-3.0,46.53333333,-12.96666667,,12.648,Slush
-3.466666667,48.8,-12.81933333,,13.00066667,Slush
-4.533333333,58.33333333,-11.608,,12.51866667,Slush
-5.0,71.26666667,-9.470666667,,9.850666667,Snow
-4.2,58.93333333,-11.14066667,,9.315333333,Slush
-4.0,48.13333333,-13.50466667,,10.298,Slush
-4.0,46.93333333,-13.78066667,,10.27933333,Slush
-4.666666667,50.93333333,-13.39533333,,9.964666667,Slush
-5.066666667,57.66666667,-12.21866667,,9.850666667,Slush
-5.933333333,64.0,-11.72066667,,10.24133333,Slush
-5.933333333,64.0,-11.71933333,,10.852,Slush
-5.933333333,65.06666667,-11.514,,10.92466667,Slush
-5.866666667,63.93333333,-11.67,,10.868,Slush
-5.933333333,64.46666667,-11.628,,10.07466667,Slush
-6.0,65.73333333,-11.45066667,,8.240666667,Slush
-6.0,63.73333333,-11.83533333,,7.872666667,Slush
-6.0,62.8,-12.02,,6.630666667,Slush
-6.0,64.33333333,-11.71866667,,3.704,Slush
-6.0,64.13333333,-11.758,,4.314666667,Slush
-6.0,68.33333333,-10.95533333,,5.611333333,Slush
-6.0,68.46666667,-10.93133333,,7.0,Slush
-6.0,69.33333333,-10.77,,7.071333333,Slush
-6.0,71.6,-10.362,,6.167333333,Snow
-6.6,72.66666667,-10.75066667,,5.666,Slush
-6.933333333,74.13333333,-10.81533333,,4.722666667,Slush
-6.866666667,74.33333333,-10.71533333,,3.908666667,Slush
-6.933333333,75.93333333,-10.508,,4.464,Snow
-7.0,79.8,-9.945333333,,4.425333333,Snow
-7.0,86.0,-8.974,,3.777333333,Snow
-7.4,87.13333333,-9.196666667,,4.685333333,Snow
-8.0,85.2,-10.08,,4.591333333,Snow
-8.0,83.53333333,-10.33066667,,4.313333333,Slush
-8.0,86.66666667,-9.861333333,,3.796,Snow
-8.0,87.53333333,-9.730666667,,4.020666667,Snow
-8.0,87.33333333,-9.76,,4.092666667,Snow
-8.0,88.4,-9.604,,4.590666667,Snow
-8.0,87.8,-9.69,,4.572666667,Snow
-8.333333333,87.13333333,-10.11666667,,4.962666667,Snow
-8.866666667,87.0,-10.65933333,,5.093333333,Slush
-9.0,87.0,-10.79,,4.221333333,Slush
-8.133333333,87.0,-9.940666667,,3.111333333,Snow
-8.466666667,87.26666667,-10.22733333,,4.722666667,Slush
-8.266666667,87.26666667,-10.03133333,,5.665333333,Snow
-8.0,87.13333333,-9.79,,6.111333333,Snow
-8.0,85.73333333,-10.0,,5.351333333,Snow
-7.4,80.73333333,-10.18266667,,4.684,Snow
-7.0,75.73333333,-10.61133333,,5.742,Snow
-7.066666667,72.06666667,-11.30533333,,5.758,Slush
-7.0,71.53333333,-11.33533333,,5.739333333,Slush
-7.066666667,71.93333333,-11.33,,6.148,Slush
-7.6,75.66666667,-11.202,,4.983333333,Slush
-8.0,78.13333333,-11.18066667,,4.980666667,Slush
-8.333333333,78.06666667,-11.51866667,,5.092,Slush
-8.4,79.2,-11.4,,4.648,Slush
-8.266666667,77.4,-11.56333333,,4.907333333,Slush
-8.0,77.2,-11.336,,4.517333333,Slush
-8.533333333,78.4,-11.65866667,,4.964,Slush
-8.866666667,78.73333333,-11.932,,4.313333333,Slush
-9.0,80.86666667,-11.724,,3.888666667,Slush
-9.066666667,82.8,-11.48866667,,3.462666667,Slush
-9.2,83.66666667,-11.486,,2.964666667,Slush
-9.0,84.0,-11.24,,3.110666667,Slush
-9.0,84.53333333,-11.16,,2.649333333,Slush
-9.0,84.14285714,-11.21857143,,2.149333333,Slush
-9.0,83.93333333,-11.25,,1.924,Slush
-9.0,83.4,-11.332,,1.149333333,Slush
-8.733333333,80.86666667,-11.46133333,,1.055333333,Slush
-9.533333333,82.46666667,-11.99733333,,2.964,Slush
-10.0,80.8,-12.708,,3.148666667,Slush
-10.93333333,84.26666667,-13.102,,2.463333333,Slush
-11.0,87.13333333,-12.74133333,,3.464,Slush
-10.66666667,86.26666667,-12.54,,3.666,Slush
-10.0,86.0,-11.92,,1.887333333,Slush
-10.13333333,85.13333333,-12.18066667,,1.258,Slush
-10.93333333,85.06666667,-12.97533333,,1.278666667,Slush
-10.06666667,85.0,-12.13533333,,0.298666667,Ice
-9.6,86.13333333,-11.508,,1.037333333,Slush
-9.0,86.26666667,-10.9,,3.146666667,Slush
-9.066666667,86.0,-11.00533333,,2.777333333,Slush
-9.0,85.8,-10.97,,2.388,Slush
-9.0,84.2,-11.21,,2.313333333,Slush
-9.0,82.33333333,-11.49666667,,2.890666667,Slush
-9.2,81.2,-11.86666667,,3.24,Slush
-9.0,81.26666667,-11.66066667,,3.461333333,Slush
-8.733333333,77.73333333,-11.96733333,,3.240666667,Slush
-8.333333333,70.93333333,-12.73333333,,3.15,Slush
-7.8,66.2,-13.076,,3.221333333,Slush
-6.533333333,66.53333333,-11.80533333,,2.536666667,Slush
-5.333333333,67.66666667,-10.44666667,,2.927333333,Snow
-4.333333333,64.26666667,-10.15066667,,3.056,Snow
-3.933333333,59.53333333,-10.746,,3.372,Dry
-3.133333333,54.93333333,-11.01933333,,3.330666667,Dry
-2.333333333,54.4,-10.38733333,,3.759333333,Snow
0.066666667,54.06666667,-8.224,,5.370666667,Snow
1.4,56.26666667,-6.460666667,,7.186666667,Wet
1.4,63.0,-4.962666667,,9.408,Wet
1.733333333,63.93333333,-4.446,,8.444666667,Wet
2.066666667,65.33333333,-3.834666667,,8.297333333,Wet
2.333333333,64.13333333,-3.832666667,,8.223333333,Ice
2.2,64.26666667,-3.932,,5.834666667,Wet
2.2,63.06666667,-4.183333333,,5.39,Wet
2.6,62.46666667,-3.931333333,,4.610666667,Wet
2.133333333,63.33333333,-4.192,,4.334,Wet
1.2,67.06666667,-4.306666667,,3.536,Wet
1.066666667,68.33333333,-4.185333333,,1.999333333,Wet
0.066666667,70.66666667,-4.693333333,,1.296666667,Snow
-0.666666667,73.2,-4.933333333,,1.203333333,Snow
-1.4,75.6,-5.204666667,,1.5,Snow
-2.333333333,77.93333333,-5.712,,1.204666667,Snow
-5.733333333,88.0,-7.427333333,,2.111333333,Snow
-5.733333333,89.06666667,-7.268,,1.853333333,Snow
-5.0,89.73333333,-6.447333333,,1.722666667,Snow
-5.4,89.66666667,-6.851333333,,1.333333333,Snow
-5.266666667,89.53333333,-6.739333333,,0.666666667,Snow
-5.2,90.13333333,-6.583333333,,0.961333333,Snow
-4.666666667,90.93333333,-5.94,,1.334,Snow
-3.933333333,91.4,-5.144,,0.721333333,Snow
-3.266666667,91.46666667,-4.474,,1.0,Snow
-3.333333333,91.93333333,-4.47,,1.257333333,Snow
-3.266666667,91.8,-4.424,,2.332666667,Snow
-3.933333333,92.0,-5.054,,3.276666667,Snow
-3.933333333,91.93333333,-5.064,,2.369333333,Snow
-4.0,91.86666667,-5.14,,1.776,Snow
-4.066666667,91.6,-5.246,,1.648666667,Snow
-4.066666667,91.86666667,-5.206666667,,2.556,Snow
-2.8,92.53333333,-3.857333333,,3.425333333,Snow
-3.0,92.06666667,-4.120666667,,2.370666667,Snow
-2.933333333,92.06666667,-4.054666667,,1.296666667,Snow
-3.533333333,92.0,-4.658,,3.295333333,Snow
-3.933333333,92.0,-5.054,,2.927333333,Snow
-4.666666667,91.4,-5.87,,0.926666667,Snow
-4.8,91.53333333,-5.982,,0.760666667,Snow
-4.0,92.0,-5.12,,0.63,Snow
-3.866666667,91.73333333,-5.028,,1.168,Snow
-3.666666667,91.13333333,-4.92,,0.980666667,Snow
-3.066666667,91.0,-4.346,,0.686,Snow
-3.0,91.33333333,-4.23,,2.128666667,Snow
-2.933333333,92.0,-4.064,,1.351333333,Snow
-2.333333333,90.4,-3.712,,1.446,Snow
-1.666666667,87.2,-3.546666667,,0.962,Snow
-1.066666667,84.2,-3.438,,1.500666667,Snow
-1.2,91.33333333,-2.448,,2.519333333,Snow
-0.266666667,92.2,-1.394,,1.999333333,Snow
-0.533333333,93.93333333,-1.403333333,,4.093333333,Snow
-0.933333333,94.93333333,-1.654,,4.776666667,Snow
-1.6,95.0,-2.304,,4.038,Snow
-1.933333333,95.0,-2.634,,4.927333333,Snow
-1.066666667,95.0,-1.776,,4.982,Snow
-1.733333333,95.0,-2.436,,5.001333333,Snow
-1.933333333,95.0,-2.634,,5.446,Snow
-1.933333333,95.0,-2.634,,5.537333333,Snow
-2.0,95.0,-2.7,,5.335333333,Snow
-2.0,94.86666667,-2.72,,4.944,Snow
-2.8,94.21428571,-3.595714286,,4.39,Snow
-2.933333333,94.0,-3.774,,5.575333333,Snow
-3.0,94.0,-3.84,,5.091333333,Snow
-3.0,94.0,-3.84,,3.850666667,Snow
-3.0,94.0,-3.84,,2.945333333,Snow
-3.0,94.0,-3.84,,3.080909091,Snow
-3.0,94.0,-3.84,,4.226428571,Snow
-3.0,94.0,-3.84,,3.353571429,Snow
-3.0,94.0,-3.84,,3.702666667,Snow
-3.0,94.0,-3.84,,2.648,Snow
-3.0,94.0,-3.84,,2.350666667,Snow
-3.0,94.0,-3.84,,2.444,Snow
-3.0,94.0,-3.84,,2.518666667,Snow
-3.0,94.0,-3.84,,2.481333333,Snow
-3.0,94.0,-3.84,,2.78,Snow
-3.066666667,93.93333333,-3.916666667,,2.630666667,Snow
-3.2,93.2,-4.158,,2.853333333,Snow
-3.933333333,92.26666667,-5.016666667,,4.000666667,Snow
-3.933333333,92.33333333,-5.007333333,,5.261333333,Snow
-3.733333333,93.0,-4.716,,5.628,Snow
-3.266666667,92.73333333,-4.291333333,,6.054666667,Snow
-3.0,92.6,-4.046,,5.334,Snow
-3.0,93.8,-3.87,,6.648,Snow
-3.0,94.0,-3.84,,7.146,Snow
-3.0,94.0,-3.84,,6.814,Snow
-3.214285714,94.0,-4.054285714,,7.161428571,Snow
-3.666666667,94.0,-4.506666667,,7.593333333,Snow
-3.666666667,94.0,-4.506666667,,7.518666667,Snow
-3.0,93.53333333,-3.91,,9.331333333,Snow
-3.0,92.06666667,-4.120666667,,9.425333333,Snow
-3.0,92.0,-4.13,,10.11066667,Snow
-2.933333333,92.86666667,-3.942666667,,10.50133333,Snow
-2.933333333,92.0,-4.064,,11.888,Snow
-2.2,91.8,-3.368,,12.33333333,Snow
-2.0,92.86666667,-3.018666667,,11.23933333,Snow
-1.933333333,93.0,-2.933333333,,10.81533333,Snow
-1.933333333,92.73333333,-2.970666667,,10.926,Snow
-1.066666667,93.46666667,-2.001333333,,10.48066667,Snow
-1.0,94.0,-1.86,,9.222,Snow
-0.933333333,93.13333333,-1.915333333,,10.056,Snow
-0.933333333,94.0,-1.793333333,,8.666666667,Snow
-0.933333333,94.0,-1.793333333,,9.648,Snow
-0.933333333,94.06666667,-1.783333333,,10.462,Snow
-0.933333333,94.93333333,-1.654,,11.71545455,Snow
-0.933333333,94.0,-1.793333333,,9.584,Snow
-0.933333333,94.93333333,-1.654,,8.57625,Snow
-0.933333333,94.57142857,-1.703571429,,9.014444444,Snow
-0.2,92.93333333,-1.218666667,,14.64357143,Wet
-0.533333333,90.73333333,-1.885333333,,9.242,Snow
