air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,road_temp_set_1,visibility_set_1,dew_point_temperature_set_1d,rain,wet,snow,slush,fog,blowing_snow,black_ice
-0.4,77.46666667,11.758,6.728571429,1.24,-3.916,0,0,1,0,0,0,0
-0.533333333,79,11.26,4.88,1.24,-3.780666667,0,0,1,0,0,0,0
0.333333333,67.13333333,13.98333333,6.693333333,1.24,-5.142666667,0,1,1,0,0,0,0
1.266666667,56.6,15.686,11.16666667,1.24,-6.504666667,0,0,0,0,0,0,0
1,55.8,14.966,8.84,1.24,-6.946666667,0,0,0,0,0,0,0
1,52.66666667,13.89,7.306666667,1.24,-7.694,0,0,0,0,0,0,0
1.333333333,52.26666667,14.61333333,7.52,1.24,-7.484666667,0,0,0,0,0,0,0
2.066666667,47.26666667,12.464,8.853333333,1.24,-8.126666667,0,0,0,0,0,0,0
1.733333333,50.46666667,13.574,6.426666667,1.24,-7.614,0,1,1,0,0,0,0
1.133333333,57.26666667,14.74266667,5.746666667,1.24,-6.483333333,0,1,1,0,0,1,1
1.866666667,54.2,14.186,5.18,1.24,-6.519333333,0,0,0,0,0,0,0
2.8,48.46666667,14.854,5.453333333,1.24,-7.123333333,0,1,0,0,0,0,0
0.8,63.6,16.356,4.28,1.24,-5.41,0,1,1,0,0,1,1
0.4,64.73333333,15.002,3.1,1.24,-5.55,0,0,0,0,0,0,0
0.4,64.6,12.92666667,1.24,1.24,-5.578666667,0,0,0,0,0,0,0
0.266666667,57.86666667,11.29666667,0.026666667,1.24,-7.25,0,0,0,0,0,0,0
0,54.2,13.44466667,0.266666667,1.24,-8.254666667,0,0,0,0,0,0,0
-1.2,68.26666667,15.66933333,-0.586666667,1.215333333,-6.457333333,0,0,0,0,0,0,0
-1.066666667,60.73333333,14.946,-0.34,1.24,-7.806666667,0,1,1,0,0,1,1
-2.133333333,72.6,15.186,-0.433333333,1.24,-6.484,0,0,0,0,0,0,0
-2.733333333,77.8,14.428,-1.293333333,1.064666667,-6.133333333,0,0,0,0,0,0,0
-4.8,82.93333333,12.53733333,-2.08,1.104666667,-7.296666667,0,0,0,0,0,0,0
-6,84.86666667,9.296666667,-2.686666667,0.894666667,-8.163333333,0,0,0,0,0,0,0
-6.333333333,85.26666667,10.02066667,-3.013333333,0.920666667,-8.43,0,0,0,0,0,0,0
-7,84.93333333,12.16733333,-3.6,0.839333333,-9.14,0,0,0,0,0,0,0
-7,84.8,12.75866667,-4.086666667,0.728666667,-9.16,0,0,0,0,0,0,0
-7,84.66666667,12.77866667,-4.353333333,0.785333333,-9.18,0,0,0,0,0,0,0
-7,85.66666667,11.758,-4.5,1.194,-9.024,0,0,0,0,0,0,0
-7,85.6,12.09333333,-5.026666667,1.228,-9.034,0,0,0,0,0,0,0
-7,82.06666667,14.576,-5.66,1.207333333,-9.584666667,0,0,0,0,0,0,0
-7,77.13333333,13.742,-6.193333333,1.24,-10.374,0,0,0,0,0,0,0
-6.4,73.86666667,13.18533333,-7.3,1.24,-10.34933333,0,0,0,0,0,0,0
-6,69.33333333,13,-8.02,1.24,-10.77466667,0,0,0,0,0,0,0
-6.066666667,64.13333333,12.87,-8.52,1.24,-11.822,0,0,0,0,0,0,0
-7.466666667,66.06666667,10.72266667,-9.126666667,1.24,-12.79333333,0,0,0,0,0,0,0
-8,69.46666667,8.946,-9.54,1.24,-12.666,0,0,1,0,0,0,0
-7.133333333,66.26666667,10.18533333,-9.66,1.24,-12.43333333,0,0,0,0,0,0,0
-6.866666667,65.13333333,11.406,-9.673333333,1.24,-12.38933333,0,1,0,0,0,0,0
-6.866666667,68.26666667,11.5,-9.64,1.24,-11.798,0,0,0,0,0,0,0
-6,67.6,13.574,-8.953333333,1.24,-11.092,0,0,0,0,0,0,0
-5.266666667,66.46666667,14.35466667,-7.946666667,1.24,-10.60866667,0,0,0,0,0,0,0
-4.466666667,62.8,15.354,-6.353333333,1.24,-10.568,0,0,0,0,0,0,0
-4,60.73333333,15.668,-4.666666667,1.234,-10.55066667,0,0,0,0,0,0,0
-3,57.6,15.70466667,-2.786666667,1.24,-10.29866667,0,0,0,0,0,0,0
-2.466666667,53.6,17.01933333,-0.74,1.24,-10.702,0,0,0,0,0,0,0
-1.866666667,50.13333333,16.33533333,2.093333333,1.24,-10.99533333,0,0,0,0,0,0,0
-1.533333333,49.53333333,16.31733333,2.773333333,1.24,-10.836,0,0,0,0,0,0,0
-0.933333333,49.73333333,16.98266667,4.726666667,1.24,-10.234,0,0,0,0,0,0,0
0,48.53333333,16.928,6.82,1.24,-9.682,0,0,0,0,0,0,0
0.133333333,46.93333333,17.614,8.453333333,1.24,-9.988666667,0,0,0,0,0,0,0
1,46.53333333,16.50266667,10.36,1.24,-9.296666667,0,0,0,0,0,0,0
1.666666667,45.26666667,16.05733333,11.41333333,1.24,-9.041333333,0,0,0,0,0,0,0
2,45.26666667,16.81666667,12.06,1.24,-8.737333333,0,0,0,0,0,0,0
2.066666667,45.66666667,16.31666667,11,1.24,-8.562,0,0,0,0,0,0,0
2.666666667,47.4,16.59333333,10.84666667,1.24,-7.526666667,0,0,0,0,0,0,0
3,47.26666667,16.85266667,11.64666667,1.24,-7.256666667,0,0,0,0,0,0,0
3.333333333,46.8,16.57733333,10.58666667,1.24,-7.079333333,0,0,0,0,0,0,0
3.333333333,46.53333333,16.466,9.646666667,1.24,-7.154,0,0,0,0,0,0,0
3.2,47.66666667,15.354,7.086666667,1.24,-6.960666667,0,0,0,0,0,0,0
3.533333333,47.86666667,14.66733333,6.22,1.24,-6.597333333,0,0,0,0,0,0,0
3.333333333,48.53333333,14.352,4.893333333,1.24,-6.6,0,0,0,0,0,0,0
3,49.53333333,15.354,3.493333333,1.24,-6.641333333,0,0,0,0,0,0,0
3,50.6,14.798,2.506666667,1.24,-6.364,0,0,0,0,0,0,0
3,52.4,14.852,1.826666667,1.24,-5.900666667,0,0,0,0,0,0,0
2.466666667,54.42857143,14.79866667,1.4,1.24,-5.865,0,0,0,0,0,0,0
2,56.13333333,15.05933333,1.026666667,1.24,-5.927333333,0,0,0,0,0,0,0
2,58.06666667,14.92733333,0.353333333,1.24,-5.476666667,0,0,0,0,0,0,0
1.8,61.33333333,14.37133333,0.206666667,1.24,-4.935333333,0,0,0,0,0,0,0
1.4,62.4,14.64866667,-0.073333333,1.24,-5.086,0,0,0,0,0,0,0
1.266666667,64.06666667,16.27866667,-1.026666667,1.24,-4.864,0,0,0,0,0,0,0
1,70.93333333,15.892,-1.16,1.24,-3.746,0,0,0,0,0,0,0
0,76.53333333,15.74133333,-1.553333333,1.24,-3.684,0,0,0,0,0,0,0
0,77.66666667,16.27866667,-2.193333333,1.24,-3.48,0,0,0,0,0,0,0
0.4,74.73333333,15.168,-1.746666667,1.24,-3.623333333,0,0,0,0,0,0,0
1,68.86666667,15.372,-0.14,1.24,-4.144666667,0,0,0,0,0,0,0
1,68.33333333,15,0.593333333,1.24,-4.246666667,0,0,0,0,0,0,0
1,68.4,14.26066667,0.126666667,1.24,-4.234,0,0,0,0,0,0,0
1,69.26666667,14.09533333,-1.586666667,1.24,-4.066666667,0,0,0,0,0,0,0
1,67.93333333,13.66666667,-0.546666667,1.24,-4.323333333,0,0,0,0,0,0,0
1,67.26666667,14.61266667,-0.833333333,1.24,-4.456666667,0,0,0,0,0,0,0
1,68.86666667,16.09533333,-1.126666667,1.24,-4.144666667,0,0,0,0,0,0,0
1,68.4,15.652,0.16,1.24,-4.234,0,0,0,0,0,0,0
1,69.46666667,15.668,-1.366666667,1.24,-4.026666667,0,0,0,0,0,0,0
1,69.2,16.742,-1.606666667,1.24,-4.08,0,0,0,0,0,0,0
1,69.66666667,15.66866667,-2.013333333,1.24,-3.986666667,0,0,0,0,0,0,0
1,69.26666667,15.87266667,-2.053333333,1.24,-4.066666667,0,0,0,0,0,0,0
1,70.13333333,17.038,-2.313333333,1.24,-3.895333333,0,0,0,0,0,0,0
1,70.4,12.87066667,-2.366666667,1.24,-3.845333333,0,0,0,0,0,0,0
1.8,68.46666667,15.57666667,-1.246666667,1.24,-3.458666667,0,0,0,0,0,0,0
2.8,65.4,17.15,0.933333333,1.24,-3.12,0,1,0,0,0,0,0
3,64.53333333,18.632,1.746666667,1.24,-3.108,0,1,0,0,0,0,0
3,63.2,15.42666667,3.006666667,1.24,-3.396,0,1,0,0,0,0,0
3.2,64.53333333,16.83466667,4.106666667,1.24,-2.918,0,1,0,0,0,0,0
4,63.26666667,18.26266667,6.153333333,1.24,-2.432,0,1,0,0,0,0,0
4.4,61.26666667,15.81666667,7.6,1.24,-2.492,0,0,0,0,0,0,0
5,59.2,18.298,10.16,1.24,-2.394,0,0,0,0,0,0,0
6.066666667,55.26666667,18.11333333,12.46666667,1.24,-2.326666667,0,0,0,0,0,0,0
6.066666667,53.93333333,19.594,12.94666667,1.24,-2.656666667,0,0,0,0,0,0,0
7,51.06666667,18.72466667,15.66,1.24,-2.534666667,0,0,0,0,0,0,0
7.533333333,49,17.07666667,16.56666667,1.24,-2.604,0,0,0,0,0,0,0
8.2,46.46666667,16.558,16.47333333,1.24,-2.711333333,0,0,0,0,0,0,0
8.6,45,15.614,17.58666667,1.24,-2.776666667,0,0,0,0,0,0,0
8.866666667,44.26666667,14.57466667,18.88,1.24,-2.752666667,0,0,0,0,0,0,0
8.333333333,46,13.742,17.43333333,1.24,-2.726666667,0,0,0,0,0,0,0
8.466666667,47,13.112,16.02,1.24,-2.310666667,0,0,0,0,0,0,0
9,46.26666667,13.92533333,18.44,1.24,-2.034,0,0,0,0,0,0,0
8.533333333,47.13333333,15.68733333,15.92,1.24,-2.210666667,0,0,0,0,0,0,0
8.733333333,46,15.02,15.08666667,1.24,-2.357333333,0,0,0,0,0,0,0
7.8,48.26666667,14.01866667,11.95333333,1.24,-2.564666667,0,0,0,0,0,0,0
8,49.66666667,11.64866667,10.33333333,1.24,-1.983333333,0,0,0,0,0,0,0
7.866666667,49.53333333,10.33266667,9.753333333,1.24,-2.144666667,0,0,0,0,0,0,0
7,51.26666667,11.24066667,8.033333333,1.24,-2.483333333,0,0,0,0,0,0,0
6.2,50.86666667,12.18466667,5.533333333,1.24,-3.328666667,0,0,0,0,0,0,0
5.666666667,51.86666667,10.926,4.146666667,1.24,-3.558666667,0,0,0,0,0,0,0
5,53.93333333,9.406666667,4.58,1.24,-3.656666667,0,0,0,0,0,0,0
4.933333333,56.13333333,9.036,5.233333333,1.24,-3.174,0,0,0,0,0,0,0
4.733333333,57.2,7.648666667,5.553333333,1.24,-3.105333333,0,0,0,0,0,0,0
4.266666667,57.6,8.092666667,5.14,1.24,-3.451333333,0,0,0,0,0,0,0
4,58.13333333,7.962,2.26,1.24,-3.579333333,0,0,0,0,0,0,0
3.133333333,61.66666667,7.352666667,1.38,1.24,-3.604666667,0,0,0,0,0,0,0
2.933333333,64.66666667,8.112,0.993333333,1.24,-3.144,0,0,0,0,0,0,0
2.733333333,66.06666667,7.722,0.226666667,1.24,-3.05,0,0,0,0,0,0,0
2.6,66.53333333,7.5,0.013333333,1.24,-3.082,0,0,0,0,0,0,0
2.066666667,67.86666667,7.332,-0.486666667,1.24,-3.322666667,0,0,0,0,0,0,0
1.933333333,70.06666667,6.556,-0.833333333,1.24,-3.014,0,0,0,0,0,0,0
1.133333333,72.6,6.665333333,-1.166666667,1.24,-3.304,0,0,0,0,0,0,0
1.933333333,71.66666667,7.815333333,-1.32,1.24,-2.708,0,0,0,0,0,0,0
2,71.33333333,8.647333333,-1.606666667,1.24,-2.706666667,0,0,0,0,0,0,0
1.6,72.46666667,9.425333333,-1.693333333,1.24,-2.879333333,0,0,0,0,0,0,0
1.8,72.73333333,9.185333333,-1.873333333,1.24,-2.634666667,0,0,0,0,0,0,0
1.4,73.8,8.796666667,-2.013333333,1.24,-2.820666667,0,0,0,0,0,0,0
1.133333333,74.26666667,8.52,-2.173333333,1.24,-2.993333333,0,0,0,0,0,0,0
1,74.8,7.388,-2.286666667,1.24,-3.026,0,0,0,0,0,0,0
1,75.86666667,7.24,-2.413333333,1.24,-2.834,0,0,0,0,0,0,0
1,75.46666667,7.982666667,-2.433333333,1.24,-2.906,0,0,0,0,0,0,0
0.2,77.53333333,6.501333333,-2.273333333,1.24,-3.310666667,0,0,0,0,0,0,0
1.466666667,75.73333333,7.222,-0.993333333,1.24,-2.405333333,0,0,0,0,0,0,0
2.333333333,72.86666667,7.223333333,1.22,1.24,-2.097333333,0,0,0,0,0,0,0
3.466666667,67.8,8.167333333,3.8,1.24,-1.995333333,0,0,0,0,0,0,0
4,64.2,8.778,6.4,1.24,-2.228666667,0,0,0,0,0,0,0
4.8,60.73333333,8.184666667,9.173333333,1.24,-2.238666667,0,0,0,0,0,0,0
5.6,54.73333333,9.944666667,11.95333333,1.24,-2.9,0,0,0,0,0,0,0
6.4,45.73333333,10.73933333,14.15333333,1.24,-4.575333333,0,1,0,0,0,0,0
7.066666667,42.2,11.59266667,15.81333333,1.24,-5.038,0,0,0,0,0,0,0
7.066666667,41.46666667,9.945333333,19.08,1.24,-5.271333333,0,0,0,0,0,0,0
7.133333333,41.33333333,8.63,20.01333333,1.24,-5.252,0,1,0,0,0,0,0
7.533333333,41.93333333,7,18.88666667,1.24,-4.696666667,0,1,0,0,0,0,0
7.466666667,42.66666667,6.037333333,17.18666667,1.24,-4.522,0,0,1,0,0,0,0
7.933333333,42.66666667,4.148,15.64,1.24,-4.098666667,0,0,0,0,0,0,0
8,40.73333333,5.407333333,14.23333333,1.24,-4.658,0,1,1,0,0,0,0
8.2,39.46666667,5.018666667,14.67333333,1.24,-4.902,0,1,0,0,0,0,0
8.8,37.86666667,5.036666667,14.58,1.24,-4.908666667,0,1,0,0,0,0,0
9,37.4,5.037333333,13.66666667,1.24,-4.896,0,1,0,0,0,0,0
9,36.86666667,4.703333333,13.53333333,1.24,-5.088,0,1,0,0,0,0,0
8.733333333,37.13333333,3.018666667,12.30666667,1.24,-5.236,0,1,0,0,0,0,0
9,36.66666667,3.722666667,11.46666667,1.24,-5.16,0,0,0,0,0,0,0
9,36.33333333,2.705333333,11.23333333,1.24,-5.28,0,0,0,0,0,0,0
9,36.93333333,2.612,10.77333333,1.24,-5.066,0,0,0,0,0,0,0
8,40.73333333,5.426666667,9.88,1.24,-4.662,0,0,1,0,0,0,0
8,40.86666667,2.89,9.406666667,1.24,-4.615333333,0,0,0,0,0,0,0
8.066666667,40,2.498666667,8.626666667,1.24,-4.842666667,0,0,0,0,0,0,0
8,41.33333333,1.593333333,6.886666667,1.24,-4.463333333,0,0,0,0,0,0,0
7,44,2.463333333,5.16,1.24,-4.54,0,0,0,0,0,0,0
6.533333333,44.4,5.02,4.046666667,1.24,-4.846666667,0,0,0,0,0,0,0
5,47.28571429,4.035333333,3.08,1.24,-5.414285714,0,0,0,0,0,0,0
5.4,44.13333333,3.628666667,2.213333333,1.24,-5.963333333,0,0,0,0,0,0,0
5.6,43.2,2.870666667,1.76,1.24,-6.073333333,0,0,0,0,0,0,0
4.4,47.4,3.110666667,1.32,1.24,-5.948,0,0,0,0,0,0,0
4,49.53333333,4.020666667,0.853333333,1.24,-5.718,0,0,0,0,0,0,0
4,47.6,3.666,0.546666667,1.24,-6.242666667,0,0,0,0,0,0,0
4.2,48.26666667,3.704,0.133333333,1.24,-5.879333333,0,0,0,0,0,0,0
3.666666667,52.06666667,2.854666667,-0.12,1.24,-5.364666667,0,0,0,0,0,0,0
3.733333333,52,3.594666667,-0.38,1.24,-5.323333333,0,0,0,0,0,0,0
3.266666667,54.4,4.039333333,-0.813333333,1.24,-5.159333333,0,1,0,0,0,0,0
1.8,59.13333333,3.408666667,-1.22,1.24,-5.423333333,0,0,0,0,0,0,0
2.533333333,56.86666667,2.817333333,-1.493333333,1.24,-5.254,0,0,0,0,0,0,0
3,53.6,2.908,-1.653333333,1.24,-5.602666667,0,1,0,0,0,0,0
3.533333333,50.6,3.24,-1.806666667,1.24,-5.875333333,0,0,0,0,0,0,0
4.533333333,45.8,3.314,-1.913333333,1.24,-6.268,0,0,0,0,0,0,0
4,45.06666667,3.778,-2.14,1.24,-6.962666667,0,0,0,0,0,0,0
4,43.8,4.741333333,-2.36,1.24,-7.331333333,0,0,0,0,0,0,0
4,44.33333333,5.758,-2.506666667,1.24,-7.173333333,0,0,0,0,0,0,0
3.4,44.4,4.906666667,-2.573333333,1.24,-7.706,0,0,0,0,0,0,0
3.066666667,45.33333333,5.037333333,-2.066666667,1.24,-7.756,0,0,0,0,0,0,0
4.266666667,41.13333333,5.074666667,-0.066666667,1.24,-7.912666667,0,0,0,0,0,0,0
5,38.46666667,5.925333333,2.393333333,1.24,-8.116,0,0,0,0,0,0,0
6.333333333,34.86666667,6.13,5.16,1.24,-8.202,0,0,1,0,0,0,0
7.466666667,30.93333333,7.76,7.92,1.24,-8.731333333,0,0,0,0,0,0,0
8.4,28.13333333,8.075333333,10.74,1.24,-9.133333333,0,0,0,0,0,0,0
9.4,26.2,7.908,13.58666667,1.157333333,-9.186,0,0,0,0,0,0,0
10.6,21.86666667,7.556,16.32,1.24,-10.48133333,0,0,0,0,0,0,0
11.13333333,16.73333333,7.276666667,19.00666667,1.24,-13.31333333,0,0,0,0,0,0,0
11.8,15.2,6.648666667,21.40666667,1.24,-13.94133333,0,0,0,0,0,0,0
12.66666667,13.4,6.832666667,23.44,1.24,-14.762,0,0,0,0,0,0,0
13.26666667,12.2,7.001333333,24.99333333,1.24,-15.43333333,0,0,0,0,0,0,0
13.93333333,10.13333333,6.444,26.52,1.157333333,-17.112,0,0,0,0,0,0,0
14.26666667,7.933333333,5.056,27.63333333,1.24,-19.72666667,0,0,0,0,0,0,0
14.53333333,7.133333333,4.852,28.19333333,1.24,-20.66533333,0,0,0,0,0,0,0
14.86666667,8.933333333,4.480666667,28.28666667,1.24,-17.87933333,0,0,0,0,0,0,0
15,8.866666667,4.833333333,27.33333333,1.24,-17.81866667,0,0,0,0,0,0,0
15,8.733333333,5.185333333,25.73333333,1.24,-18,0,0,0,0,0,0,0
15,8.466666667,5.276,25.35333333,1.24,-18.39266667,0,0,0,0,0,0,0
15,8.2,6.056666667,23.76,1.24,-18.728,0,0,0,0,0,0,0
15,8.933333333,5.870666667,21.91333333,1.24,-17.75533333,0,0,0,0,0,0,0
15,10.13333333,5.538666667,19.88,1.24,-16.28333333,0,0,0,0,0,0,0
14.46666667,11.53333333,5.648,17.49333333,1.24,-15.13466667,0,0,0,0,0,0,0
13.6,11.86666667,4.962666667,14.81333333,1.24,-15.46866667,0,0,0,0,0,0,0
12.26666667,14.06666667,4.222,12.16666667,1.24,-14.498,0,0,0,0,0,0,0
11,15.33333333,3.684666667,9.933333333,1.24,-14.492,0,0,0,0,0,0,0
10.13333333,16.53333333,3.056666667,8.493333333,1.24,-14.27266667,0,0,0,0,0,0,0
10.26666667,17.86666667,2.834666667,7.553333333,1.24,-13.244,0,0,0,0,0,0,0
9.333333333,20.8,3.204,6.733333333,1.24,-12.13933333,0,0,0,0,0,0,0
9.2,17.2,3.241333333,5.893333333,1.24,-14.57666667,0,0,0,0,0,0,0
9,16.93333333,3.834,5.013333333,1.24,-14.914,0,0,0,0,0,0,0
8.2,19.86666667,3.926666667,4.326666667,1.24,-13.64533333,0,0,0,0,0,0,0
9,20.26666667,4.258666667,3.926666667,1.24,-12.73,0,0,0,0,0,0,0
9.066666667,21.33333333,4.443333333,3.586666667,1.24,-12.046,0,0,0,0,0,0,0
9,22.33333333,4.351333333,3.313333333,1.24,-11.52666667,0,0,0,0,0,0,0
9.066666667,22,3.741333333,3.146666667,1.24,-11.65333333,0,0,0,0,0,0,0
9.466666667,22,2,2.64,1.24,-11.31333333,0,0,0,0,0,0,0
9,22.86666667,1.978,2.213333333,1.24,-11.23333333,0,0,0,0,0,0,0
9,23.86666667,2.666,1.873333333,1.24,-10.692,0,0,0,0,0,0,0
8.133333333,26.66666667,4.37,1.573333333,1.24,-10.07533333,0,0,0,0,0,0,0
5.266666667,33.93333333,4.149333333,1.006666667,1.24,-9.494666667,0,0,0,0,0,0,0
5.733333333,34.26666667,4.388666667,0.8,1.24,-8.948666667,0,0,0,0,0,0,0
5.266666667,35.93333333,4.094666667,0.606666667,1.24,-8.768666667,0,0,0,0,0,0,0
5,36.2,4.114,0.426666667,1.24,-8.900666667,0,0,0,0,0,0,0
5.066666667,35.93333333,4.424666667,0.333333333,1.24,-8.937333333,0,0,0,0,0,0,0
5.8,34.53333333,4.316666667,0.253333333,1.24,-8.792666667,0,0,0,0,0,0,0
6,33.6,4.055333333,0.286666667,1.24,-8.962,0,0,0,0,0,0,0
6.4,33.33333333,3.722,0.1,1.24,-8.713333333,0,0,0,0,0,0,0
6.4,33.93333333,3.776666667,0.626666667,1.24,-8.488666667,0,0,0,0,0,0,0
6.8,33.85714286,5.037333333,2.726666667,1.24,-8.11,0,0,0,0,0,0,0
8.533333333,30.93333333,4.944,5.833333333,1.24,-7.796666667,0,0,0,0,0,0,0
8.8,31.26666667,3.924666667,8.133333333,1.24,-7.424666667,0,0,0,0,0,0,0
10.4,29.2,5.482,10.99333333,1.24,-6.919333333,0,0,0,0,0,0,0
10.86666667,27.6,7.408666667,11.58666667,1.24,-7.235333333,0,0,0,0,0,0,0
11,27.8,7.186,12.5,1.24,-7.035333333,0,0,0,0,0,0,0
13,24.26666667,9.258666667,17.38,1.24,-7.07,0,0,0,0,0,0,0
13.33333333,22.46666667,9.944666667,20.24,1.24,-7.784666667,0,0,0,0,0,0,0
13.66666667,22.13333333,10.666,22.23333333,1.24,-7.695333333,0,0,0,0,0,0,0
13.93333333,21.8,9.962,23.53333333,1.24,-7.669333333,0,0,0,0,0,0,0
14.4,20.6,9.073333333,26.04285714,1.24,-7.996,0,0,0,0,0,0,0
14.13333333,21.73333333,9.202666667,26.27333333,1.24,-7.536666667,0,0,0,0,0,0,0
14.73333333,20.8,8.535333333,26.68,1.24,-7.594,0,0,0,0,0,0,0
14.66666667,20.13333333,9.333333333,26.65333333,1.24,-8.07,0,0,0,0,0,0,0
14.73333333,19.53333333,9.445333333,25.64666667,1.24,-8.409333333,0,0,0,0,0,0,0
15.06666667,19.53333333,10.09466667,25.24,1.24,-8.126,0,0,0,0,0,0,0
14.93333333,19.6,9.074,24.96,1.24,-8.190666667,0,0,0,0,0,0,0
14.53333333,20.73333333,8.481333333,23.10666667,1.24,-7.805333333,0,0,0,0,0,0,0
14.46666667,22.4,8.5,21.81333333,1.24,-6.884,0,0,0,0,0,0,0
13.93333333,25.46666667,9.646666667,20.06,1.24,-5.648,0,0,0,0,0,0,0
13.06666667,27.66666667,8.407333333,18.18666667,1.24,-5.302,0,0,0,0,0,0,0
12.8,27.6,6.576666667,16.33333333,1.24,-5.566,0,0,0,0,0,0,0
11.6,30.26666667,4.518666667,13.57333333,1.24,-5.397333333,0,0,0,0,0,0,0
10.73333333,32.73333333,3.871333333,11.73333333,1.24,-5.118,0,1,0,0,0,0,0
10.46666667,32.73333333,3.535333333,10.34,1.24,-5.355333333,0,0,0,0,0,0,0
10.6,31.46666667,2.519333333,9.793333333,1.24,-5.756,0,0,0,0,0,0,0
10.06666667,32,2.018666667,10.06666667,1.24,-6.001333333,0,0,0,0,0,0,0
10.06666667,32.46666667,2.836,10.51333333,1.24,-5.816,0,0,0,0,0,0,0
9.533333333,34.06666667,2.742666667,8.74,1.24,-5.655333333,0,0,0,0,0,0,0
9,34.93333333,2.964666667,8.02,1.24,-5.795333333,0,0,0,0,0,0,0
8.533333333,36.53333333,3.647333333,7.96,1.24,-5.624,0,0,0,0,0,0,0
8.733333333,36.46666667,3.740666667,7.633333333,1.24,-5.47,0,0,0,0,0,0,0
8.533333333,36.33333333,3.778,6.613333333,1.24,-5.7,0,0,0,0,0,0,0
7.533333333,38.46666667,3.424666667,5.606666667,1.24,-5.841333333,0,0,0,0,0,0,0
7.2,39.06666667,3.021333333,5.086666667,1.24,-5.937333333,0,0,0,0,0,0,0
7.066666667,38.53333333,2.78,4.433333333,1.24,-6.238666667,0,0,0,0,0,0,0
6.733333333,40.2,3.574666667,3.913333333,1.24,-5.98,0,0,0,0,0,0,0
7,39.66666667,4.295333333,3.566666667,1.24,-5.913333333,0,0,0,0,0,0,0
7,38.4,4.39,3.273333333,1.24,-6.346,0,0,0,0,0,0,0
7.6,36.4,4.888,3.433333333,1.24,-6.507333333,0,0,0,0,0,0,0
8.533333333,33.93333333,3.610666667,3.8,1.24,-6.598666667,0,0,0,0,0,0,0
8.4,33.2,2.982666667,3.926666667,1.24,-6.996,0,0,0,0,0,0,0
8,34.13333333,3.35,3.953333333,1.24,-6.990666667,0,0,0,0,0,0,0
8.266666667,32.6,5.851333333,4.206666667,1.24,-7.355333333,0,0,0,0,0,0,0
8.2,33,6.259333333,4.36,1.24,-7.254,0,0,0,0,0,0,0
7.8,33.93333333,5.128,3.933333333,1.24,-7.246666667,0,0,0,0,0,0,0
7.133333333,35.2,4.757333333,3.693333333,1.24,-7.358666667,0,0,0,0,0,0,0
8.133333333,32.8,6.093333333,4.486666667,1.24,-7.390666667,0,0,0,0,0,0,0
8.2,32.8,6.131333333,5.346666667,1.24,-7.332,0,0,0,0,0,0,0
8,33.6,5.036666667,6.14,1.24,-7.196,0,0,0,0,0,0,0
8.933333333,33.26666667,4.682666667,8.473333333,1.24,-6.495333333,0,0,0,0,0,0,0
9.2,33.53333333,4.26,9.413333333,1.24,-6.157333333,0,0,0,0,0,0,0
9.8,31.53333333,5.871333333,14.82,1.24,-6.436666667,0,1,0,0,0,0,0
9.466666667,31.86666667,6.184666667,16.88666667,1.24,-6.586666667,0,1,0,0,0,0,0
9.933333333,31.2,5.722666667,18.96,1.24,-6.458,0,1,0,0,0,0,0
10.06666667,30.66666667,5.999333333,20.53333333,1.24,-6.565333333,0,1,0,0,0,0,0
10.53333333,30.4,6.647333333,22.64,1.24,-6.27,0,1,0,0,0,0,0
10.8,29.13333333,6.297333333,21.30666667,1.24,-6.595333333,0,0,0,0,0,0,0
10.53333333,29.8,6.112,18.92666667,1.24,-6.53,0,0,0,0,0,0,0
10,31,7.128,17.79333333,1.24,-6.48,0,1,0,0,0,0,0
10.53333333,31.2,7.056666667,18.59333333,1.24,-5.927333333,1,1,0,0,0,0,0
10.66666667,30.66666667,7.334,18.18666667,1.24,-6.044,1,1,0,0,0,0,0
9.6,33.13333333,9.092666667,16.05333333,1.24,-5.970666667,0,1,1,0,0,0,0
9.8,33.73333333,9.296,15.99333333,1.24,-5.558666667,0,1,1,0,0,0,0
9.2,36.8,8.112666667,14.71333333,1.24,-4.936666667,0,0,0,0,0,0,0
9,41,8.593333333,13.65333333,1.24,-3.672666667,0,1,1,0,0,0,0
8.6,43.4,7.686,12.78,1.24,-3.272666667,0,0,1,0,0,0,0
8,46.86666667,6.426,11.98,1.24,-2.778666667,0,0,1,0,0,0,0
8,47.13333333,4.353333333,11.49333333,1.24,-2.701333333,0,0,0,0,0,0,0
8,43.86666667,3.221333333,11.36666667,1.24,-3.666666667,0,0,0,0,0,0,0
7.533333333,46.8,4.777333333,10.54666667,1.24,-3.243333333,0,0,0,0,0,0,0
5.733333333,60.46666667,5.684666667,8.706666667,1.24,-1.498666667,0,0,0,0,0,0,0
4.333333333,73.46666667,5.908,7.313333333,1.24,-0.052,0,1,0,0,0,0,0
3.933333333,79.73333333,4.814666667,6.886666667,1.24,0.704,0,1,0,0,0,0,0
2.866666667,82.26666667,6.352,5.72,1.24,0.102666667,0,1,0,0,0,0,0
1.466666667,88.13333333,5.314666667,5.026666667,1.24,-0.311333333,0,1,1,0,0,0,0
1.266666667,90.2,4.534,5.18,1.24,-0.184,0,0,1,0,0,0,0
1,91.13333333,4.276,5.04,1.24,-0.3,0,1,1,0,0,0,0
